best_match_score,__id_left,__id_right,registration_code,school_short_name,school_full_name,school_old_name,district,education_office,post_adress,longitude,latitude,places_amount,pupils,staf,students_per_teacher,EONAME,Birth,UkrBall100,UkrBall12,UkrBall,UkrAdaptScale,histBall100,histBall12,histBall,mathBall100,mathBall12,mathBall,physBall100,physBall12,physBall,chemBall100,chemBall12,chemBall,bioBall100,bioBall12,bioBall,geoBall100,geoBall12,geoBall,engBall100,engBall12,engBall,fraBall100,fraBall12,fraBall,deuBall100,deuBall12,deuBall,spaBall100,spaBall12,spaBall
0.5364839731822426,20_left,84_right,20834187,Ліцей №5 ім. Іванни та Іллі Кокорудзів,Ліцей №5 ім. Іванни та Іллі Кокорудзів Львівської міської ради,Львівська спеціалізована середня загальноосвітня школа І-ІІІ ступенів №5 імені Кокорудзів з поглибленим вивченням англійської мови,Франківський,Відділ освіти Галицького та Франківського районів,"79044, м. Львів, вул. І. Кокорудза, 9",24.00398911,49.83204828,620.0,615,85.29,7.210692930003518,Ліцей №5 імені Іванни та Іллі Кокорудзів Львівської міської ради,2002.7380952380952,172.46428571428572,9.738095238095237,76.45238095238095,0.0,167.14285714285714,9.789473684210526,61.23809523809524,147.76,7.217391304347826,28.08,143.33333333333334,4.5,30.333333333333332,139.0,,31.0,163.75,8.0,52.625,150.5,8.25,51.4,167.37142857142857,9.366666666666667,53.05714285714286,,,,,,,,,
0.3348118899217255,21_left,74_right,20834368,Ліцей №51 ім. Івана Франка,Ліцей №51 ім. Івана Франка Львівської міської ради,Львівська середня загальноосвітня школа №51 імені Івана Франка з поглибленим вивченням англійської мови,Франківський,Відділ освіти Галицького та Франківського районів,"79015, м. Львів, вул. Скісна, 1",23.99178961,49.83239604,760.0,747,107.2,6.968283582089553,Ліцей № 51 імені Івана Франка Львівської міської ради,2002.6666666666667,164.46153846153845,8.871794871794872,69.23076923076923,0.0,154.74,9.083333333333334,56.28,150.05882352941177,7.538461538461538,29.0,100.0,,12.0,149.5,,37.75,170.9,9.1,57.8,154.33333333333334,10.0,52.666666666666664,162.86206896551724,8.74074074074074,50.758620689655174,,,,0.0,2.0,10.0,,,
0.5152586998896039,22_left,85_right,22350396,Ліцей №52 ім. М. Лобачевського,Ліцей №52 ім. М. Лобачевського Львівської міської ради,Спеціалізована середня загальноосвітня школа №52 ім. М. Лобачевського з поглибленим вивченням математичних наук,Галицький,Відділ освіти Галицького та Франківського районів,"79007, м. Львів, вул. М. Гоголя, 17",24.01610016,49.84128049,850.0,559,83.87,6.665076904733517,Ліцей №52 ім. М. Лобачевського Львівської міської ради,2002.561403508772,161.57894736842104,8.929824561403509,67.3859649122807,0.0,132.6875,7.666666666666667,42.25,165.69565217391303,9.093023255813954,38.34782608695652,164.66666666666666,11.5,44.0,158.75,10.0,43.25,157.83333333333334,8.5,49.833333333333336,130.8,5.666666666666667,39.2,161.0222222222222,8.772727272727273,50.84444444444444,,,,,,,,,
0.5564429814531889,23_left,86_right,23888637,Ліцей №57 ім. Короля Данила,Ліцей №57 імені Короля Данила Львівської міської ради,Львівська спеціалізована школа І-ІІІ ступенів №57 імені Короля Данила з поглибленим вивченням англійської мови,Шевченківський,Відділ освіти Шевченківського та Залізничного районів,"79019, м. Львів, вул. Жовківська, 6",24.03340413,49.85346288,490.0,453,66.03,6.860517946388005,Ліцей №57 імені Короля Данила Львівської міської ради,2002.590909090909,137.45454545454547,7.818181818181818,58.81818181818182,0.0,128.07692307692307,8.818181818181818,46.69230769230769,145.58333333333334,6.916666666666667,27.166666666666668,152.0,7.666666666666667,33.333333333333336,,,,122.6,6.75,42.0,150.0,4.0,52.0,143.73333333333332,8.0,44.06666666666667,,,,,,,,,
0.29560884795320275,24_left,88_right,20834397,Ліцей №66,Ліцей №66 Львівської міської ради,Спеціалізована середня загальноосвітня школа І-ІІІ ступенів №66 з поглибленим вивченням англійської мови та інформаційних технологій,Франківський,Відділ освіти Галицького та Франківського районів,"79060, м. Львів, вул. Наукова, 92",23.99014074,49.80618223,1200.0,1031,136.22,7.568638966377917,Ліцей №66 Львівської міської ради,2002.7313432835822,157.6076923076923,8.430769230769231,64.47692307692307,0.0,137.6315789473684,7.638888888888889,42.76315789473684,137.66666666666666,7.0,26.22222222222222,164.0,9.0,37.5,175.5,12.0,54.5,142.1,7.2,39.6,135.7391304347826,6.5,44.69565217391305,149.26190476190476,8.0,44.61904761904762,,,,,,,,,
0.5664773146419882,25_left,90_right,22350195,Ліцей №75 ім. Лесі Українки,Ліцей №75 імені Лесі Українки Львівської міської ради,Середня загальноосвітня школа №75 імені Лесі Українки,Залізничний,Відділ освіти Шевченківського та Залізничного районів,"79000, м. Львів, вул. В. Караджича, 7",23.97071153,49.82356595,987.0,925,124.0,7.459677419354839,Ліцей №75 імені Лесі Українки Львівської міської ради,2002.8,165.9857142857143,9.271428571428572,71.2,0.0,145.0212765957447,8.692307692307692,49.829787234042556,142.6969696969697,7.15625,28.575757575757574,177.0,10.0,46.0,152.25,8.5,39.75,156.3,7.333333333333333,50.1,134.0,6.0,45.18181818181818,166.48333333333332,9.192982456140351,52.55,,,,,,,,,
0.29560884795320275,26_left,91_right,23887112,Ліцей №8,Ліцей №8 Львівської міської ради,Львівська спеціалізована загальноосвітня школа №8 з поглибленим вивченням німецької мови,Личаківський,Відділ освіти Сихівського та Личаківського районів,"79008, м. Львів, вул. Підвальна, 2",24.03556453,49.84240321,374.0,592,88.02,6.725744149057032,Ліцей №8 Львівської міської ради,2002.6190476190477,174.64634146341464,10.268292682926829,80.46341463414635,0.0,159.59375,9.6875,61.1875,167.76,9.0,39.04,75.5,7.0,20.0,180.25,9.0,57.75,174.14285714285714,8.666666666666666,60.57142857142857,169.0,8.0,60.0,162.0,9.166666666666666,50.57142857142857,,,,170.80645161290323,9.65,54.806451612903224,,,
0.03504704375213255,27_left,65_right,22336367,Ліцей №80,Ліцей №80 Львівської міської ради,"Навчально-виховний комплекс «Школа-садок ""Софія""»",Сихівський,Відділ освіти Сихівського та Личаківського районів,"79034, м. Львів, вул. Героїв Крут, 27",24.04361265,49.81414977,716.0,673,142.35,4.727783631893222,"Ліцей ""Львівський"" Львівської міської ради",2002.8095238095239,171.4875,9.7,77.55,0.0,166.05882352941177,9.764705882352942,61.470588235294116,161.07407407407408,8.666666666666666,37.888888888888886,,,,165.5,9.0,46.0,169.85714285714286,9.8,58.42857142857143,155.0,7.0,51.0,162.33333333333334,8.827586206896552,50.44444444444444,,,,,,,,,
0.370784598123313,28_left,92_right,23888666,Ліцей №81 ім. Петра Сагайдачного,Ліцей №81 імені Петра Сагайдачного Львівської міської ради,Львівська спеціалізована середня загальноосвітня школа №81 ім. П. Сагайдачного з поглибленим вивченням англійської мови,Шевченківський,Відділ освіти Шевченківського та Залізничного районів,"79068, м. Львів, вул. Гетьмана І. Мазепи, 1а",24.02602589,49.87181601,1174.0,1062,141.11,7.526043512153637,Ліцей №81 ім.Петра Сагайдачного Львівської міської ради,2002.7317073170732,168.46296296296296,9.395061728395062,72.90123456790124,0.0,146.1315789473684,8.59375,49.86842105263158,161.46,8.520833333333334,35.56,145.6,11.0,29.6,146.0,11.0,46.666666666666664,167.7,9.0,56.8,161.0,8.0,57.7,166.67605633802816,9.217391304347826,52.76056338028169,,,,,,,,,
0.29560884795320275,29_left,93_right,22337332,Ліцей №93,Ліцей №93 Львівської міської ради,Середня спеціалізована загальноосвітня школа №93 з поглибленим вивченням англійської мови,Сихівський,Відділ освіти Сихівського та Личаківського районів,"79066, м. Львів, вул. А. Кос-Анатольського, 10",24.06429146,49.7888911,1300.0,1572,173.39,9.06626679739316,Ліцей №93 Львівської міської ради,2002.701923076923,172.22596153846155,9.586538461538462,75.92307692307692,0.0,154.7450980392157,9.404761904761905,52.8235294117647,149.0958904109589,7.67741935483871,30.15068493150685,130.5,,21.5,139.33333333333334,8.0,31.666666666666668,164.07142857142858,9.571428571428571,53.5,151.94,7.25,53.4,171.8842105263158,9.786516853932584,55.421052631578945,,,,155.0,,47.0,,,
